,id_base_legal,descripcion_base_legal,decreto_base_legal,estado_base_legal,id_afiliacion
5730,528acc5da40f470297b62d03d88dc4f5,1naAnHRpaAysaVPWWeyC,Norma Creación,Activo,e82810642bd2422fb46218357bf5ae8c
5731,36bf758dda31438d8189530100cb634b,IWhnXY9rLMAHhMIAq27g,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,c5788e38b41640f591dc7e3f0655c847
5732,d2f180b2128845d7bac7ab110683d460,pJlqH1p7BMUs9y2V2219,Norma Creación,Activo,35ea22f55ace442abfc363e05df09588
5733,11d6d1973f664fe9849ea622c2a3c0c2,55VEbPVomPovCVwEWEA4,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,395e9b2e30034b509d87c03a000d56e1
5734,e0bd88ce731c443c8da0b7d8ae84f957,PhyhNibANwKFdzc9D4Xj,Norma Creación,Activo,61061fa9699c4d3c94648f1a54333af3
5735,c6f47bce267b4658849f24d2102ee4bc,J0FfPbtGj6OmfsFrBlL6,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,bee25dfd6fcd4581872cca145a06226e
5736,443dcebf534249af940f10788b025ed0,BjWNLWfdeMMUjwMxnElI,Ley de Seguridad Social,Activo,e6b527c5830a4bafa38e18857e0552ba
5737,5475f366fa74435dbead46f0651e49d2,3b6q6maNciOtIjLWGXcy,Ley de Seguridad Social,Activo,82e7ef4a3a4c4920953bcbeb1ec7bdfe
5738,c168aaa661f1445796784628a16f54fe,8sghF2dXNZhfMkkw4oPR,Ley de Seguridad Social,Inactivo,8bd69ececd804456a576c1f79c2211e0
5739,def92b88f96e49968f2e3317696b4b04,kbqT10qREQdFU5U3UHDc,Ley de Seguridad Social,Activo,5d32350c22774de5958843765b21fee4
5740,67e5ec7887a8403cb79429ffedc63402,s61Ob0XIjV4JjZnW7IeB,Ley de Seguridad Social,Activo,fa82587a5f0b44b4adaf5f24d994c3e7
5741,d174b5e726144e4e8a5ab964b792d8fa,WEwsb46XRt1Dpxt8PyTm,Ley de Seguridad Social,Activo,694e3ecbc1b6455bb4d7247a7673e5a4
5742,4dd38a9211364b9ca51e75277ccf385f,bFF51c7wOukLHDe2v3Wq,Norma Creación,Activo,2cf194f952b1476f9228b8006be8d550
5743,bdae368f70a944ddb7c3f09096952a1c,5S05xThYC2yRtJfOoyqI,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,3a783784704b4fab9668a4117d67c07c
5744,81ad611208fa4def876567c022985fb1,wY055UKtJtH4FmDZijTi,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,48124d6dc2fc4d219636c73cae304111
5745,69f9b634c2f148fba4ba605898ae74ba,xqiyp7btKwSfQ3vOG6b3,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,7fae22b47b774221a981ee653718a46d
5746,bf58ff5dec0c4c05b6e2b59b94161528,B61ZieDLKgfRFjl261up,Ley Orgánica del Sistema Nacional de Contratación Pública,Inactivo,9adde86a31e04aa3a863a8884e69c525
5747,874fbb1c9a064fb8b854e6af0f838ccf,W4cEAAHzFlH60oFTSAut,Ley de Seguridad Social,Inactivo,f153d9383c2648d695bcf0b5becc3f88
5748,4bcd249dac714fefac210be081b61a32,HgMlV46H5zcum82KOvDI,Ley de Seguridad Social,Inactivo,c4e54d6cfb98426b9ded8f084190da40
5749,65da5ac7779742beb0a0684ff5c40a2c,tovoEZHZqNRU1k1e7TJK,Ley de Seguridad Social,Inactivo,ef9d2594d153450cad7dfa811893e0cb
5750,376082a6c9b3464fa11cb421590f74da,SDyBMhr0vykRuimvlDbe,Ley Orgánica del Sistema Nacional de Contratación Pública,Inactivo,a21bdd4d1b9d4eb491c55f4f27c4e982
5751,e504f07d803344119965abde4816d848,S26hsTJQn5z3S8VhFeMO,Norma Creación,Activo,4f2f8e1730b4490098edbf0e0e3111a3
5752,892b27f2c4ce4411afcaae9d085f19fd,e8TQQOjNUL9lX1y7z7cv,Norma Creación,Activo,892f83e9c1424a8bb5f66402d657da19
5753,1d0cb085110949e3bc1fa7d3cf219e2c,8vnUXTkcVhn10UlbPJXO,Ley de Seguridad Social,Activo,9eeffb74b12345a99793f040cd80a616
5754,571e06fdbf064575be064f41dbe86f1d,350VnrfAhBXN8AIJor8v,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,4d3d379788144defb27601ab88bba43e
5755,4eff35da295f475e912e2c2a9eb7664b,gswtj0Sk8YpSMl83buH6,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,03376b892c3f424791b3b77dba5dd923
5756,a7122d4849324774a58ac90def88fc1a,Zflo8sMwicBcsF71xlXs,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,f6f904c1ed094f06aedde27ae1fe123f
5757,4f8f22c539ac4e28a4696de4f99e2654,h3eSPD8ZN5NwDrgptWJC,Norma Creación,Activo,dba236ec47d148d387bb3207cc7f84e5
5758,9c19379413444f29a03ce47d0638a1f3,vl6ivy8amZtsxmDCRA3E,Norma Creación,Activo,a1bfa2de8480453287060b06fb28e737
5759,1fe1dd94fead4a8f914604109629d542,pUTUWTgimzDEJJfuD2Zv,Ley de Seguridad Social,Activo,41901eb39dce495a84c7233e0df41ba0
5760,5e9d664d30104ed0b7ba1569f3120ad3,q1cvTAkDRcsSKTm5vjlz,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,436759c6093545d78492be8260247756
5761,8d0a9b149789417483e1b956fce488d0,RXNEQAPTWoLZOJe0bT5B,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,0fd7312bd71a4f639ab3ef188930839e
5762,13ac5db6ba7e48c0ba2c3c4c653cb4d9,0lo90JL2mykWZN5nX6fv,Normal de Regulación,Activo,a0190b6af6354cf5a53961cb35c217cc
5763,a7704df627a64e818a3f814332e0127a,vKj5jTvq4TtF4rHX5VkF,Normal de Regulación,Inactivo,8564f44be5d2410a8f78e13dfb2522d3
5764,1b0ba324cf7148d183fb0640018bedb7,vmS6QpR2mjR76FmE9cxy,Ley Orgánica del Sistema Nacional de Contratación Pública,Inactivo,6e1d95fce90f45faa6ed6fb808834da0
5765,b15490e3716a44d885eb6173bdd7d8d3,k6qLwFIpPJ0K2T2RsmO4,Ley de Seguridad Social,Inactivo,1ecb2c49bc3949bb9c2c7b4d0df6ff17
5766,980ac1ec96c84d0581354bb8111a6435,BxWHoEWir72NbfThQZXn,Ley Orgánica del Sistema Nacional de Contratación Pública,Inactivo,4102a3276a5a4d1e84bbd80ed21c4bf4
5767,16c2407815f14f1aa5d20e2894fc80c6,2LXFVHUlT6cMW3S84as6,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,5213a6326781455093f626d8660b8d9b
5768,387df1d39aea4a4692b02596b036e376,JsbgA8vV8YcQtQRvXyoq,Ley Orgánica del Sistema Nacional de Contratación Pública,Inactivo,4e63d5d012374a50b4bea737a664aaef
5769,800b110aa3664c8dacc3d14c42df4d76,BShrre6lpLrbLspX3MEF,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,673d710dd545435a898afab408ae0888
5770,8296534e06944498a41074365e98b42a,Q13OA5I6BozwKyLYPsaO,Ley de Seguridad Social,Activo,a75f17802010412bb586481366b0a743
5771,fcb0012ffcbb48abbfdc4de753f3899c,2tqao9No1OVjl8BQWBny,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,16e82846beb64fdfba9dd38ce332e71f
5772,ae435423b7894bb298e29383adf53c8d,JIc2nIMry1h6kb85XEvy,Norma Creación,Activo,66e3aa4b39cb4453b3309d245dd52082
5773,30091791bd4d42a6abd4f5fbf3d6cb17,f81Ga4ju3Kzo4lKZ7CN6,Ley de Seguridad Social,Inactivo,71f57e47879a4a51a2397cda082aeaf6
5774,2dd20fd34df64e00a70c6d5fef670bf0,zlfGSMPIjvKBq3j9c4pF,Norma Creación,Inactivo,4ef332e7f61049828acd62a5cd200ae5
5775,c9abfc0f8a3440f89896e7c4f7af8241,4Pou9VDkhA4Q7oa6p1U4,Ley de Seguridad Social,Activo,c18c2f18a8dd4dfcaab382bd854f69b6
5776,42429876772d4edb957c5bb1a083eb1d,cmix5wobkIflpEOXE4s5,Ley de Seguridad Social,Activo,5f984f6bd93c4ba8bb6e06f285958f71
5777,da0231b4a96f450186e41bdf48ccb8ed,OYt0X6prsmhZyFlRqeT3,Ley de Seguridad Social,Activo,5b3466fce97a4acf831e41383e95415c
5778,d644125cd0c1490fa9ac97dfdf6b0aa7,kOJguyWO6514wKcs8kQa,Ley de Seguridad Social,Activo,86e5d5dab990496eb0ffffcd8f8cffe3
5779,05e05c4f3c7d4071aef55b82ec718343,UqbLEpXpp6DrdIQYoZWb,Ley de Seguridad Social,Activo,00ac152626654d9088a6f2a95502266b
5780,9ea768a0ac584ae3a655067314385109,8p5tZhw9BRRmjTibjqjG,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,f1e25b8ed3e44d2586801f52792c5365
5781,2732d5f9803f4b7bb0fc6bce2bfc7f5e,DpW7kZHoYYqLyeY54V9w,Ley de Seguridad Social,Activo,c91fcd415cf54cffb1ce2a45727dd0f9
5782,bdeb485878cb4a6e8cc66cad5dab83bb,rUmYVXB7D5HAJIhuA8zs,Ley de Seguridad Social,Activo,ce6852f682884169b645b7b3774cdbb2
5783,7f588683519f4dd1b750f1422847a9f0,42OWKlJhvGMwWInY9n1z,Ley de Seguridad Social,Inactivo,d99bd2d2c55543479a4f2877683ed9af
5784,d2cffd5fb05a41a19754351aef975bd0,sz8O3J3YkYDKkukl3BrJ,Ley Orgánica del Sistema Nacional de Contratación Pública,Inactivo,b6917f829dea41b08d9ef2d2f6d6a48e
5785,22a1a8196aae48c8809c72c6b6aedd6e,hn1lQIgK6Tt6rohfi2Jg,Norma Creación,Inactivo,81e492c471174f118f93524ebca9200c
5786,f084104fac4d4ecb852186819a32262e,KrA4XrcAiVVnJuINhmVn,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,4e78d76945a4411e93aa156efbcc5b3f
5787,d39491a659744612814e2a05e5eb28e0,34AZougOvt3mupM4fVNV,Norma Creación,Activo,2d5e77acb3dc47df9f9327d91ea87869
5788,940ae7ab96284262bc70dc0b4f4efb32,GvJiKYIzrHoZPyE1xLxJ,Ley de Seguridad Social,Inactivo,68c52e6407e8412c9a4c173b4b9456ba
5789,5baea06c15904cc9a309bb76ac871250,zExnvOVYmpZvr4dZpnCc,Ley de Seguridad Social,Inactivo,70ba6b7fa39e4f6585166bb8cbccb246
5790,2be279b07058408cae1f9a0c4687e8f5,ReVdJff0mi8YVgYAR7vq,Ley de Seguridad Social,Activo,7a6f1682d2544bf8a5f4aa2bed49e5d1
5791,9afc8f135cbd4aa3afeffc62e25f3d82,SsQYsTN7sOrl3MwFRy0G,Norma Creación,Activo,b16a55d38b7c4d9b8859fe1b76df9fa1
5792,650bb2ee276b44979b88e9b9dcdff8c7,glB6pIhW1DIv6oUFMtah,Ley de Seguridad Social,Activo,2b06814025aa4a168be2572789db792c
5793,f871c13058e842db8fbd4be94813b371,6QzsPnoEbZ98XNLDQob7,Ley de Seguridad Social,Activo,23b6897081f04001ab95eb2800004a6b
5794,798034a02d0c4691ba071654a6dbd066,c11WRp0C1Y9OLME0vJAs,Ley de Seguridad Social,Activo,bd8f9c0f64404847a6eb91abef8d54a2
5795,b2ae1e767c244ecb935b7cc48d1d75b0,foItsoEsseU4c81dS4Gh,Ley de Seguridad Social,Activo,83ca441ac4ed439a9218ab4c8f77803e
5796,afc86a8650734eac95a35f51425874c1,pPBpPMvqQ9SRRzo0B7px,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,d7dc6d32b6584fc5bc738ebcee7316be
5797,0dd12a45aaf542f28c4002d0e74c8431,Ou30R2PBh30JWBw9cy1T,Ley de Seguridad Social,Activo,efeae3291af241c192c55246ce4ce56d
5798,2198e46096794a32ba5f807eb1409421,xmSUnLgy4XorUCcjK3ek,Ley de Seguridad Social,Inactivo,03726ba9203d4b3ba8a088bb84b6d1a0
5799,a14bea5b54c24069b4dd3a34ebbbdf65,dxJ0BLhUJ50litBc3wgq,Ley de Seguridad Social,Activo,98293fb92c954ba092edc1b09a62ca99
5800,902cd6ad289e41659d0a20a90e56cf99,3SurXDU3OqpYyH3AftGq,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,f59cd640762d4493a8e472da57cf7f5f
5801,cf8126700616473ca24b25299f992aee,Ie7t4n4JKs9BeKNPM7vf,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,e45e5475b5c844b0a8120aebec59c783
5802,73d0dfdd34ce4a6f8ec68ee7d17fe1b2,u0EHdUhp1CSyTr5e1R01,Norma Creación,Activo,e559e21275be46a9ac7c56a4b45e42a3
5803,82ce691c9c004602908fef2bf2038e7c,81QtU55yYbzhBAUAEAMR,Ley de Seguridad Social,Activo,def2ba36925a4484b999cf0cd89014b9
5804,650b9d42ad4f4edf95e1cb1fc441885d,C60ZijbxWR1ajHO79Kmz,Ley Orgánica del Sistema Nacional de Contratación Pública,Inactivo,7611115502d747bb8795292d3f7687bc
5805,ca99d44f9542488d99c2745f0b293bfe,7NkXOjTfVVMWxOks5C4x,Norma Creación,Activo,5bd8486caf484ad0a98b50222fc283be
5806,3b6844d128ee42af8c1a15eaac9bc6b8,zIAJanfvBmJUDXpDHPXz,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,cd2268a1a0114714abf99294e98734bc
5807,0567c5c802384627b22c61c6582e8d65,AVVdBMpNY7CtXd9ndyEM,Norma Creación,Activo,6ee581f77d8e4e36ac1b670eaa8e24ce
5808,09b55a27f61f4b33be5a398fe13db16c,so86WjGujGY5mZFnbwkP,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,700d9b67fe1f4480872fd3b0e13be311
5809,a9bd8b0dfbba4a30b59b411619a02dfc,rHa22BTaVBdAZRaL59tA,Norma Creación,Activo,a690c937640343ffbebf3b4d1a9c0eec
5810,f563e2fde7f0419f8f7d510318d72932,BOXhEkqGYabGVkz5401y,Ley de Seguridad Social,Activo,0017c0937fd14314aebfa4d6e8fd59ee
5811,643326a7ac9944c3b76c2f9057a2042f,nX6N2D9o9lnTfi1Ezrz9,Norma Creación,Inactivo,59002bbf060c43a3b311b6d826830eea
5812,e954e78216554eeaa575038c2380260e,7O0rOjkKEH1wgx6b9Zoi,Ley de Seguridad Social,Activo,f6b4025145eb46f7b71e12ff00538e5d
5813,227da87f8436475aa7a6852b03f5a2c4,kplHY4vcXKRucTJVPkkm,Ley de Seguridad Social,Activo,1b5c99a864af4d2093b0e99d979b3df0
5814,8703334600c04e62927e7375d99ca003,Gor5MwSyEdPFnBipEHwk,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,831083cab4044fc0b73d4c7b51eb80e7
5815,fe9035389cf8435dae6161e8bb6cdd96,2dFm2OPC7xk7f9IFnprg,Ley Orgánica del Sistema Nacional de Contratación Pública,Inactivo,2aa5d331fd6a4c39821e8d5fee6d86e6
5816,cd7dcd4d0c8a42d2bdb981914a97440e,qCcoeQPLiuNE0rI8UqJG,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,88f97c87df7544d4903c36e2d1056bd5
5817,ef5ea9d442b34482b0d4909045f4554b,Q9EmnMZ70s3GPb8PiDbO,Ley de Seguridad Social,Inactivo,9adfe58e176a48ab9a6024516fdda2e7
5818,e437915a3bfc402dabaa163460354053,sfWBMH4q5e7ricklkr6S,Ley de Seguridad Social,Activo,74c703fb05164866b8dd6d26b8675a5a
5819,31c5905610434896a6fe9469350d0fc5,0GpH7WMrh8kZG856yHLv,Ley de Seguridad Social,Activo,a6f57f53101c447b9021c8a01fd84677
5820,bf932a04607e4b02bab53d19c7966757,7cLURhHUXWWQrty28Mcb,Ley de Seguridad Social,Activo,873d2d9dc9244eb499ec726715641963
5821,5058ed325411428f934cdd5178143547,pUjiz2d3NP6CHBJiakAm,Ley de Seguridad Social,Activo,f4253ff8d4a94e4eb238ffb25bbcd340
5822,2257ff0216cc4008b1b6f72ee3ea4b22,Zec9Hc7AkFh78qmAh9uE,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,09c55c45881f42288d0631ba82386736
5823,16f179039b47416cba6a7f6596eaeb46,bh1vfYKiMpTllXe1SKJ3,Norma Creación,Inactivo,40aa4f3e3f1f42388228aff3c6c94a85
5824,0e2396a246d143cfa112dbb699fea83f,Y8Zq1YYSoRjOwIsZfrdv,Norma Creación,Activo,215a418c3b7b4c61925d9ec2cabac417
5825,4148f29bbb75440487d0f19cbe1b4594,wMqyvqwMcD734OpyfmZ2,Norma Creación,Inactivo,2fdd142a037d4c89ae078f2d2f94e481
5826,9fd2efb2529744b0a324fff412d208d7,2AUzQMfFI2wDX8sR1dWN,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,50bc1b5a0d4947fc9e1b99017399ae12
5827,ec05fa5805124459a7291df9e1e3e24b,DB0T5NfticyfaS3IEiGp,Ley de Seguridad Social,Activo,99f0c94343db4ebfbceac36f3972d7e8
5828,7dda8d7cae454fdab019af2653468390,SpDAX98lsSKp0FXN8H5s,Ley de Seguridad Social,Inactivo,431fc67362374e9fa517df7d5d2e0c02
5829,6fbcf1e9d2b846989cf26b1e1fa2aafc,vSC1suH58Os6x3oamtY1,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,33d1e1d85bfd49ef8b96d46ef3b9a3d2
5830,b0c693cbaf904aa5a9daa399dcd6d7f8,OjyY66B1EeBDFASx6wKC,Norma Creación,Activo,a676ab3c24404c58b159a2abbd2daa2f
5831,bd92312dfd28433ab56f2fd3dc0dff7e,hVB7CpeadUchnw9nhkTY,Ley de Seguridad Social,Activo,5e1651ca35c34118bac13e2c9b850064
5832,213a444c17c2434d9e478f7a0fc84176,cB47559sT9onKv0OiBnB,Ley de Seguridad Social,Activo,a3820f69b7484324ac1cf597cd4ac3a8
5833,167d5e5fc7f44bf3a09baf59f6f848f5,gIeir4y1HGBbpGbJoYmD,Ley de Seguridad Social,Inactivo,c5d668c54024458fbb788c3e9366f0d1
5834,ddb86bb6830f43d983013b35785d34d0,3vRJIADJZvUG7lAttJpl,Ley de Seguridad Social,Activo,3dc9da647a214f1c8aee847b079d85da
5835,c291d257b8994fc0b53a2c8ccfba00c0,PVE5v3FnEzh5VE1D1abv,Ley de Seguridad Social,Inactivo,79cef01cf6cd4635bf95ecaa525596a1
5836,1a34a2a74b8f4436be4f6ad17a658b2d,lWuAcVnLLoYFd93gtJnl,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,5c68ba151d9e4dfe8d3d56d019dd536d
5837,8a4c4138924c4489bda667fea0196657,EUqucGFjCvbfJWzcn2LN,Ley de Seguridad Social,Activo,52eeadfefcba4ff3b80c7cb7ea3f5e92
5838,8e6f3960c33b4ec1a26db25caff53657,zB34U4HMkHT0KtDV93xU,Ley de Seguridad Social,Inactivo,680c7583fe444bf185df02b0c4db0fab
5839,3f2052e98f8e45bcbc4d55b0bf7a40de,O7NlSsi8ilfCs0gla3Am,Ley de Seguridad Social,Activo,d3af4cf885df482b93615c7d810b65d4
5840,a0e82777755843a8a9e0717f714aa981,cdHSSO3l694UILFq0Mpi,Ley de Seguridad Social,Activo,ddef2a33462b465bb1d0bee363ddaa96
5841,23d46cc2659542ec9846f3ea4ed64199,Fm7JH8m6oCPEIZiK4miu,Ley de Seguridad Social,Inactivo,9bf71683541447ef91097e733f177bac
5842,8cf918ad06ed41138c6b158e048cde8e,eSXdFgGnGW6GRD3RGZYq,Norma Creación,Activo,7d188ad14b0f4d08ba38006b6e79fb2c
5843,0fa58ee146d247cda49de019833e022e,uMl7pr06yh0auUO5eMJV,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,3c6b5be8d5cd4e0f858c2d56e71657b5
5844,ca5397e32eb84b6a9e298c37ecbc3c0d,ht7Cnfh7gKNxutTzXC2L,Norma Creación,Activo,66ec32a399ce4f51a008ed177a2fb102
5845,2444fb33b8104483b97f5a1cd0006bf5,Heq2odV96cUCMGtLviuh,Normal de Regulación,Inactivo,9273681c9cd94ab3b383f41e49ce2bbd
5846,18aa53f63f3e4f4e805993d133cda418,rBzbluUKkqTolYGnK328,Ley Orgánica del Sistema Nacional de Contratación Pública,Inactivo,b82d6ebe1971482f854f7132f07eb4e4
5847,08d4ffed905e46c68d9445339473dda9,kA2KaBgmHr5Ckgv5mdX5,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,f884a067672947dfa2a9e007ce4e12d6
5848,769225995a34489daae0064fa49509c5,ZBdGPzhDiAF2hDHrbdHp,Ley de Seguridad Social,Activo,b1e6b52306224ace85d4753fb443d43a
5849,7532d03fc8ff41e38300e8b248ad1aad,6O1dkOLbip9LCHSGZcVe,Ley de Seguridad Social,Activo,eebac533523f4ae7976c7af10569fade
5850,b8cf19dbb8064f6ca6a9cbe8d057e2c1,GWKq5DVP6NABbZr18QWm,Norma Creación,Inactivo,c04e88066a244f34ab8a9dadaa5b7baa
5851,5c976055ad894a188be0fb769897350c,nwaNS60w3OtEkpKrBdp2,Norma Creación,Activo,37320886c26b4cf0818f372fbd9e1b8d
5852,1f5e1ba6313a46a999fc9cc3cd506c56,RXcVWqG40u76tOX8dNi6,Norma Creación,Activo,81f54a97940f40968b5123c1025dd42f
5853,a0f20908e20b41a39f726178e1c7b7ec,QkqjNVqBEW7ru5iChlkF,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,23a4979362db4ea4a5027c59747a11b0
5854,f06110d6d58b46edbf36fb026489ea96,WhEIahZQxL2bEshmqaGN,Ley Orgánica del Sistema Nacional de Contratación Pública,Inactivo,4e6fdde16abf4c369b1966a9f013aa77
5855,827d86002b7b45d1b6a4f96dd8d7bdd0,nyA14G7D5RQIfoXXuycu,Ley de Seguridad Social,Activo,6d29d68a615441e08a39205b70348fdc
5856,ae0df15eaf7c44ce8c13598fbeffb2b5,XLeC8WfXcVY1qD0s5gGT,Ley de Seguridad Social,Activo,5130a8c9b8174de48234ff0b2305cfaa
5857,76037cbc70db4f0e8e184f1e720859b8,thjNqGjpZkcLiKYB4QFJ,Ley de Seguridad Social,Activo,730628a6adb34035ba9550137273fb18
5858,1efe3e2929984547ab243d406d1c975b,25Fj0NAf5pas69wKTpR7,Ley de Seguridad Social,Inactivo,ff5f56cd16304e4a82b03f648b957292
5859,13488329017843c99fd7665dad1b25ea,PlhKJQn0s8mOs4VHTZps,Norma Creación,Activo,94d4371abdc7404294ab48577c60599c
5860,4a2a43928d6248898fca456f123383d0,aFyZ91U5Ix4x2sDNgkXG,Norma Creación,Activo,479839d5138c4406b86d31a2dcd22afe
5861,fbdb432945d44c38886152e35d55b3b0,tLKwhzxEswelyvAs0qXP,Normal de Regulación,Activo,2dce95ff51ca4d5fa8f72db0748f33eb
5862,46a755b4874947cfae456018112440a1,fkEOi01vA1BR0z5AKSEr,Ley Orgánica del Sistema Nacional de Contratación Pública,Inactivo,0e28089d53dd4f27b68a258d7aedd740
5863,c94ef714bae4494485b8f988849b6c84,o5nwIyxC0wQ7CZAyIiCA,Ley Orgánica del Sistema Nacional de Contratación Pública,Inactivo,00810ee43aeb4eee8362938a7b5a2753
5864,535d81a1d3a545709c0b87e45f063f90,mAcP7sC9ugEOr5XheJHC,Ley Orgánica del Sistema Nacional de Contratación Pública,Inactivo,2cf55ab532044395a9a9139ea6bde39d
5865,c5978469e2b14dadb8f979c8b02d41df,A2wL1maHTHuA9fcvTXoL,Ley de Seguridad Social,Activo,8cfe22c8d5e44dfc93d341f0abec73bc
5866,48737648cf554e188fc2665d4fc86656,t9duZ2ZYfCIQOlzzrfzx,Norma Creación,Activo,dea3e4f9b9164e96966c468598a3ebe6
5867,f123c83e6e464215bb92e6c96d43545c,uGH7JFN7lw9yllLgPgtm,Ley Orgánica del Sistema Nacional de Contratación Pública,Inactivo,04c1fe4155e744118105ed197af5c50c
5868,f9ac00e147ad4de188c4f26af87b8c91,EWSXDuWq4XsrHXGXwcU7,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,e0d0a9e492a24613af1667d1c1baebc1
5869,65b40bed6e2c4d5cb4822387f09f31c9,yC8VbxOAz0FlgKf9LWxz,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,7cf56700a3b24616af82bd1b2c5f8de5
5870,4c01bd5d3627449abc1074a75fd34724,dE4LL4NvMGqVOWdphRtf,Ley de Seguridad Social,Activo,045147ade6264cd5856bd818871f9cd0
5871,72b0bc18c69645ae8b2d4759dd2738af,bpquZBqI9LPGqJJuh73s,Norma Creación,Activo,2c0af4a8b46e45fca12dc20e4e4e6a06
5872,346bf149b1f5416b993a27a706430977,UzsGvX97GFDM1DbX4IJu,Ley de Seguridad Social,Activo,72b8d9f51a30456ab8e2c3b58a16d475
5873,f7f6b644a6a94c208005eb23fcc3ab61,fpfUkSp283Lc9baVOPvA,Norma Creación,Activo,58611ed0bf954f07acab518ff4a0b72a
5874,c058c5359e4f4e29a5b8027c07cf0d59,cgtWWxv9kSOwhdsITVO8,Ley de Seguridad Social,Activo,429f1920133649948a6e64176b0f33c0
5875,219233d7723b474eb687e06baaa981fb,bpWYqEUhIo5QJhhsgfN3,Ley de Seguridad Social,Inactivo,6b1d0d0dfc194d1db3452d89a86cd220
5876,a15bf43bad384e97932b37b0aaa8c38f,NHPWjYAukTf1BBydpiVi,Ley de Seguridad Social,Activo,5bfcfcfa135a46f1bafac76d088ff42a
5877,e689e091b3ca42a38bd38c460d76ee0e,7JCvSlyqkvEO4dvhQB28,Ley de Seguridad Social,Activo,7a69c8f4eecd4cd9885e7fae80c0f1ed
5878,3129226d78e946d4aa3e528cb56e4eba,tXbLgHTVYpgDgiicRUn4,Ley Orgánica del Sistema Nacional de Contratación Pública,Inactivo,5ecb6c66e34e4a859e1e1f677a060e52
5879,0c76cc6bce72480a822b70133935c0e7,IG7TVug45IVdk5kuv5S8,Ley de Seguridad Social,Inactivo,c26862c5881b46788c5884f10e11476d
5880,569ff09a17e8426284816b5e69c8eb7f,2EtL828ybr5Ugdud8Dfb,Ley de Seguridad Social,Activo,e8cb9c8fd11340989cfa62ebabb0f6d5
5881,cdb702b66e6f4dfb82ef34bbec4e15b4,EHoq1v57n8AoikYDPyEx,Ley de Seguridad Social,Activo,5d5a79395f254ae7b3904ea4962ac4da
5882,39fe330374fb495dad50e515a89af43b,F3JzhulHrSRaXwxjyuUX,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,ca997bb31a7e464dadca68f519447efa
5883,019b73d5d17047c98689cbeed1f67ee0,ulsHeAaRRkLWgObE55T6,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,6cd809fc910f480794d585825190434e
5884,f4b96ab1558f476d9f742083ecd1b8a4,UjELX5gKUIYE3xzIKxw7,Ley Orgánica del Sistema Nacional de Contratación Pública,Inactivo,c895231c35c24d03806144e1224077be
5885,d15f2166272b4016b01df8b935bf962e,yDdUuW4Or9TowlxoPDZO,Ley de Seguridad Social,Activo,2811ba8d42ea4b419298feeded6434e6
5886,ff919db1ec6842dfbc9d5db59f7e46d9,I84cjtqm1rhd8olZ0tLH,Ley Orgánica del Sistema Nacional de Contratación Pública,Inactivo,15e5d03c50cf4e0d9558d89376fb9893
5887,1ac1076690324348b60b70ee8311b916,Sk3roJRdxxVOoqk8GYlO,Norma Creación,Inactivo,2aa07f5b17104196982e859e9440bc64
5888,40d88c5e47cb42a59bb60c7016122e4f,fCGeJ0ZpJPlSb7USm5so,Ley de Seguridad Social,Inactivo,9f21dac4ef9d4dd6a7b2e2711981fdf8
5889,25962636a53343b4ba33c6eab20e3405,lAOMgoS3kmjiLvuEfcVQ,Norma Creación,Activo,d62e38fd53044ae1980b402595e846b5
