,id_codigo,nombre_codigo,articulo,estado_codigo,detalle_codigo,id_base_legal
4792,12dcb02dfa2a40a5ac720165166473b5,Código de Comercio,39,Inactivo,7ablCRx6Hc6JoHNNszMT,3a8d5416da804cd482a6679c75ebcee7
4793,298108684fc5415281608c0e5de5ad9a,Código de Comercio,28,Inactivo,NWixmaPTQsESZ68CeNkV,8028997095134014bb143f98b885343c
4794,488337b9460243c8a5bba4b92be68a44,Código de Comercio,81,Inactivo,Emeg3jES5S9ydIz7doB4,0e428eb70704480fae0f1ada61b113be
4795,8168b8c7d74a41279e13b180aadfc573,Código Cívil,75,Activo,cD49RlbWNk2dJ5SxgEW0,b8e5d9430c6e4a249555eb3b77a4b699
4796,690b1ca89a1042a084b56f88a329e1a0,Código del Trabajo,86,Activo,Lr5hsiSao73S6UucbcNG,8cc1e77e5d9e4e768c5fab01bc672f6f
4797,45bedc0112aa43a2ab76c43c601734a6,Código del Trabajo,93,Activo,8bxomFsGZlqprG85jBC3,8fdc895de2124addae7b1e10cf9a0d2b
4798,00ffc0d80acc44d1b9973a47d4a8bf91,Código Cívil,21,Activo,CN3wTPm9PptKPyF20NSk,1be13745b8a24498b73aff8dd2fccf34
4799,7cffaeb2b40d4770a61de8308ccba1a9,Código del Trabajo,80,Inactivo,zwyKPJRguRS58UrnvHJf,b29c74dc20264d0c8f4514a2f54f8bc2
4800,1665f9a5fa1d465291a7d3ed8f87bfab,Código del Trabajo,62,Activo,IIWyMAkzZX0sTGazYUIh,284d31a5ec164fcf86d884bbe233d3ad
4801,80230a0e84e847f5bbb62c0195e3c89d,Código del Trabajo,45,Activo,AugTXAbjSaXbGzBBRneI,7f1f8dd2e67440ee87a11c861b885f4b
4802,a5e7a5174a464f479165e833105a5a9b,Código Cívil,64,Activo,RrhY31sL5tc5DZqyMX7r,73924952052444e899e67d285a0ce3c5
4803,9ee2840885d143a28d10f73291e8bb68,Código Orgánico Integral,73,Activo,DcKs1ZJSG83FulF3CjMk,5121cc3a0c8e4565a72f6194a473f597
4804,a021ddb2749b4ab7b20546ada9a4b5b3,Código de Comercio,35,Inactivo,tvrH2JcTjpXAqQPyV5y1,3f3de15302c040859f885454628b162d
4805,a184c867ce1c4e17bd9659b3fcd467d8,Código del Trabajo,93,Activo,D2DmhTN308fH46F4pYsD,2efca1d299b3471fa69a7b0618329a65
4806,a98d4d84a00a4a3fbbaa3d18bc5e7c38,Código del Trabajo,61,Activo,1zbigyYzdfz82ONM1Bko,317aab6fb5ce4d21952251ec4537e9db
4807,c09cc987b5d24052b93401b310ff45c9,Código del Trabajo,71,Activo,tbS7vxQQauWgiD41x69A,df7d5d0602f44397a3e6a342b6172f06
4808,f9eb68b2167c4f0e848c659407ac891a,Código Orgánico Integral,03,Inactivo,6HGUT7tQrbfjKkfpogrf,5cda8d9d36574ccb9290dcaeb992d2d5
4809,b36c54dc191d4af0874c217a890f711b,Código Orgánico Integral,85,Inactivo,5PQBHOW4EhnKqBb9zLwW,87e523f626624497bd5a636329bb3a2b
4810,9b10015f2c114297b15dab910b461738,Código del Trabajo,69,Activo,VOUBIyDzyDMxItvx0ceU,ef418fd80b124b7caf02270db7272fd3
4811,9462fc51d56b4d298d790850025da292,Código Orgánico Integral,38,Activo,iABDRoGBBHSgzixidCd4,1bc7b24b143347c78e351917071cc81e
4812,cccd9a0d8b4a4576a52d0f8b32083c96,Código del Trabajo,06,Activo,aWna2j2j7vneMyt2dJ7u,cc81e86ed3284843b2865e8a70e52cc6
4813,f190450ee1d24ff28d0271b9c9aa6cec,Código del Trabajo,88,Activo,CVRSYfZrpSYeNHNw0HNi,79a4b835ec514f078c0ca367ecbaecdf
4814,dcd913fdf1a64d2b8b36e16aa3590047,Código Orgánico Integral,41,Activo,GTPHmN8pcev4FefmxIy8,27ea7e4369824f3cbcfe03fd5c8773e1
4815,dc2933b6aca54720a7fddc03368c8bc9,Código del Trabajo,92,Activo,jJLDcFHH9HCRWTmBkXpU,c5425b97708b450389fa5aa9141a88b3
4816,88be3feb5c744d52a066305e9106ec4f,Código del Trabajo,61,Activo,2o1AXBhT9VynFytYwJwM,59d312f3fcf2479c9c13a0a87ce42234
4817,8d5c027204fc40278cefd644b2865872,Código del Trabajo,54,Activo,MI3n26mv91oQruTj5sqa,1d052edf2eb242409aadb2326fe85587
4818,d5667b4810284c71983b922c5ad4f185,Código Cívil,44,Activo,8OpiggXofVyEBjv2Dob8,75a2b081b16b4c808342481d8c5ae8e8
4819,924e399de1fb4c5a8b6c7d7586eccce6,Código del Trabajo,33,Inactivo,4BTBS7kq03TC6hPdoONy,ee67a0a8a4384a88ada0e788b5c87e84
4820,66e5c853abf24cad9f6422304004a6bf,Código Orgánico Integral,66,Activo,WvlPGHVlDL3SsSkLfDio,652c43dc68f14510940a6eb6ad2cb79a
4821,32de514c644c45a685d913ed350c006d,Código del Trabajo,45,Activo,Hfcx5W8H891oX72Nx8Ws,9a33803b4fdf444088ee67a81347f71a
4822,31891415ce7b4f07b2db315d692883de,Código del Trabajo,13,Activo,CaWOYBDMj7HQJfeDAn0i,b3a1fb49f4524c5fba9b93eccaf185bf
4823,0ea41082dca248af9db09a265b55fa50,Código del Trabajo,93,Activo,cbuV1gyAGwWj557jcBtZ,1b34bd1f12924d10b59f36e4613b5683
4824,5066d41c03bf469b9486423f582f9834,Código del Trabajo,35,Activo,iJn0eA1XAp2kd57zNaD9,caece4079b1444519c238752697f7450
4825,40574b52057a43a2985c08fcd29fc9c7,Código Cívil,48,Inactivo,HfLe1GTXtn6Znp4QjDgv,b4482baf3c9b43f888b0c5f81a4699e5
4826,c45d4f9f7c934008ae5eebf4b33659ac,Código del Trabajo,11,Inactivo,vSizBk7eH6vdc9VOWZKc,4551d310b85e402aa9cfa1e9ecca99fc
4827,5e799436fe6a460f857e6663fff80150,Código de Comercio,99,Activo,wMbRxTEjSL34p1VgmzPe,9d4c9d7fbcff449881b84afc74c9d09a
4828,abe75245b6ce40269ea09f93075ebe42,Código de Comercio,92,Activo,EjWqa1u5eraCGb6nfw6q,c0048cb02f384cdeb2d6aeddbea42d71
4829,2df53f2177a443ccbf1e622af1ee66b1,Código Cívil,56,Activo,zJuFIM4kMaMXcrIc7BHN,04b10f9b5959418ead1f29dd14061bd6
4830,5bc925a9a96a4384bea28b063c95768e,Código Cívil,80,Activo,XXT8hxkPEiAwOz4RQ7CI,c6d3e3514f284a01a770211736aa8bbe
4831,24655f54c07a4fef86a0c40aaee4fb04,Código Orgánico Integral,86,Activo,UF1DWK93g6K324ybwl36,45fb0c2af53a4c8aa2ab5877cec37f6f
4832,58c03ecffdb54c1ca22b9f95eb8b3527,Código del Trabajo,09,Inactivo,quS5MpMWqiG9oBMlMdsV,2b15093d1b664b8aa899f3de2a5ab4ce
4833,d70d8a83ad5a4fc8bd362802e176c19a,Código Cívil,27,Activo,xMdz5S6LhCaXA5lB43A5,71c8c7e3a157484682cf0bb35862bdf8
4834,4c31c4762af94e7d823da8c966b80752,Código del Trabajo,24,Inactivo,v3lEPJhFCIj8elTbMrl4,650c512dea9b4080912db1ef875ded65
4835,e45dbf46e2cc469a93ab46580a4a620d,Código Cívil,88,Activo,0is7FjgK7dp4tKGu5Vq7,3e439ac3ac764e669ef3108074629bf3
4836,0fcb9a8620d34702a8cd428dc23f0fe8,Código del Trabajo,77,Inactivo,d5VZXktIc3Cr0RfTxxh2,4a44f6c9b2ae4732a461ca9cd529520f
4837,8d6cc463f7b043f89325ef9c1f225870,Código Orgánico Integral,64,Activo,sTg7adVGZirqT9Lr7hqG,b47417e3f4414e25b054d76f3994adf8
4838,77d85c57fa4f40c28a86dfad656ecc4e,Código del Trabajo,50,Activo,Bze3s2vMSMWTdHTLEiVi,a221c838d8c94943b0e50a15d36af0d3
4839,28a75062db7e4baab1ed1650a90903c9,Código Orgánico Integral,35,Activo,1iH9opd6HVDhP1p6hL0L,6caf276f20c64eaeaf6d020bc47f90a9
4840,f0a2cabb8c8d46bd8a92e2503ae7a032,Código de Comercio,33,Activo,Silek5OuqOVnPxcn9tVr,055508f37dc14f97bf1ad261a318667d
4841,c580e227357845c982c8335c2e670200,Código del Trabajo,31,Activo,bQ57vZzE5jQovVxAztTk,474740f0dc254e00a8fc16259fc2e256
4842,7177f32ecf7d4c2394db179a287afe9b,Código Orgánico Integral,47,Activo,3edfFR0YX6cPrBukv76M,cabbc03f0b7f4476a432957c5e167fd3
4843,68295497d5a241a19b2a3df2c7ac1507,Código del Trabajo,55,Activo,pxSVeD9e9L5IBB04UB4m,9a69d36b099d4053a54971b072815a76
4844,ca25af1dcc074de3954633b82ca57a8b,Código del Trabajo,70,Activo,sC5svzuky8ERsd5wmEea,daf1f9c48f96464881e10814384e8de9
4845,708cc0dc2bcb4f728350bb4c5e655df3,Código Cívil,96,Activo,kCgJxXfVCCvSoVlNLpXT,3da0e1f48d26446ba548d169dad8b6db
4846,a01de3a0db4b4d119ba708a4c562130f,Código del Trabajo,82,Activo,t6ERV8NvB8kEYXkU9Ikh,9cdbb745bc944c30858fad2d3e28b5ef
4847,77d78a0ffca5442c992b55ef1f63eb12,Código Orgánico Integral,24,Activo,rzUP3WGq7njmYPHWE63G,00a35a0a86ae4a70b108747b091c693c
4848,0e4ba133d625476b8313f24e15fe82df,Código del Trabajo,77,Inactivo,B5IuS9YFiR2uEzDg1BHz,23b5214a272946b9be7a9e01772cc53c
4849,4766e87a403343af8cd29a49f9d778f5,Código del Trabajo,08,Inactivo,lfzrDHY9NAZZ2ruZVXee,6b43a8611ce34fd487a3be1f50bdbb48
4850,980c17fcefc64476b644e2167eebfb87,Código del Trabajo,90,Inactivo,1VxR0OKiTfyvb0PXHn78,c4eeb31166d54d64bdd44b74cd023577
4851,8b9817d260b2403682f84eb2edb83e78,Código de Comercio,33,Inactivo,KnPPPNjtWUXRNnlzcZ16,736f66186166493bbf172232e3acfd81
4852,cacb7512894348048cc95982668e05d9,Código del Trabajo,66,Activo,eZQrdZQE4MAxbGu3Uyev,7d40f0c01aa740ac95e775e63f190644
4853,eb2ef568b7f54430aa598e456db63f9f,Código del Trabajo,95,Activo,4DUpEhhow9HSRC4QCeMM,673e5f8bb9ef4eb09d221f863f771e02
4854,d0f08e18e1e04725bf7a38856f7fcaa5,Código del Trabajo,40,Activo,e2XP97XdG7ZB50l99pUG,c4cd556838494e24ad4bce191d1e56f9
4855,34509d54e42849a6bc3c4311abf88687,Código de Comercio,91,Activo,LvWw7YoB00A7cW5G5oJD,a060887d15634a6ea948a68aa18a16dc
4856,803cd082f5c045af94814bcf3d56ed02,Código del Trabajo,27,Activo,m7TmT27amey9umxznrLR,a89832a53010445e8c39d06633a080bf
4857,1f75e48e7c6e4bd0886e8068f52eb373,Código Orgánico Integral,52,Inactivo,Q2Bs0JTttGI26VC06Ryx,014d019fa7f74d69babae7df72123fdc
4858,8bc77cf0ec6f4c82b8c7ad21dc9743e7,Código Cívil,10,Activo,ZDhdQwNelSNkV72TNijF,a2f341f484ba40e3815468491353a4cd
4859,b0714d2645994da99aa1e44f784bbd25,Código Orgánico Integral,49,Activo,DVdbXa7eDw7fqbEIykaS,3a9c9c1adee5415c82ea6fd8167c3e03
4860,b3fe0c942df442fab831f601cd0cadbd,Código del Trabajo,84,Activo,NY9lr0nE4xwc3iE7N8oq,e55cfb4cb0bf469e963a8d83439a8610
4861,b1791f5cd8644ba2a1965521adf8c096,Código del Trabajo,56,Activo,we767vLAM0BuS5jpydvP,ee8d35799c1f4e1cac40397ee92e369d
4862,5e916a5fa8c4459f96bf230baab75433,Código de Comercio,92,Activo,14hoE7V4cng0QA0XOrdQ,b1dcb9ceae814af4b2bddcc2fbd9d3ab
4863,68c9beb986404314817707ebe0f49ec7,Código del Trabajo,93,Activo,8pTGS9uE8fvLd5zQvbsS,efd57ffc02044682833e83a1269a8223
4864,20c62811197946d8975981d8c39369c3,Código del Trabajo,41,Activo,UvNhtfeW8g2rDhxx86rv,5b9f0aece4cb40b589f4a506c6d50d1a
4865,cc250a7f22bc4dc580b6116ae3c50eb0,Código de Comercio,17,Activo,E0tgidbt6fKzfACvdPVZ,dacb199051064ba5afaf348658845364
4866,7f8de4e4d54f4946aaba484e522cef29,Código de Comercio,25,Activo,RkEIkpWXl8o5KSiqlJZZ,957ceb7229314bb1b48ed70889abae96
4867,6e9d47d7a6854ceea688cc71193cc85c,Código del Trabajo,16,Inactivo,JYanmaBSDxLeCDh1r8Rp,694ee514215847c2a2e6d06767ebc5b3
4868,f5aee6651f90466d908190ad0179aadb,Código del Trabajo,56,Inactivo,sgWVbc6mYixR2gQYlcu0,1b6ea43421c7441d93e41b5e4d9c7f9f
4869,14b2d7f43c1f46859e2821ebf9e9f259,Código del Trabajo,96,Activo,6IXyxVXZBJ19PEYpEi0e,0ed1e1197cfb4d7faab1a545e7fe1a91
4870,e9cecab2003241ddac395a1f7e9278e5,Código Orgánico Integral,14,Inactivo,1JNDOOpsDqewvfGAjk5R,6643f5268dcf4acba49b0128e3c18c0c
4871,371b777fcbd84feab4b09ac642a2ddc7,Código del Trabajo,09,Activo,mmMYFjOkDXuUlWWf2SNE,227a7f8dbe5a45f68b0c230237baf250
4872,a0d3b283407547d19bfe138d603c20e5,Código del Trabajo,97,Activo,Vanz1BqCDWOUNicms8Em,9bc673640de24033832e0b1f1a67571b
4873,a6c0a3f553204b7ebe5d7300e8e53d6c,Código del Trabajo,03,Activo,xV7BQ0e9vEkO5aNH5id6,2662557ec7bc47da8a495bcb1affe567
4874,b524f1d2f075409a93834734bd2081a2,Código de Comercio,14,Activo,Nq7NiGvwZUPFmDfEZjK9,7c4d2d72384f4524891b217985f2dbc1
4875,03d2096b0bce48029ca729e3454976b4,Código del Trabajo,58,Activo,Mg4LKNCq8cKdVstGi8fK,c4a44f2ef14d4d139c4adb108500fcfe
4876,e0955d499fef4b4aaaabba01792c8365,Código del Trabajo,66,Activo,ekwwRFnN0QpbfyCuRHuy,ffca086612aa4f50801edaaaae806b6d
4877,07c74f6f85a3433f9293db1474a325a8,Código Cívil,39,Activo,2ClHPnECMofWGhSSeIea,c0aa4588f6bd45568fec8ac2feb21d0b
4878,d614761edc4c4313a4fd646893eec9ec,Código del Trabajo,33,Activo,FoFQ3kmiIuYQkcDXE1kJ,f9dfd99b78d747d59a74acc32441de57
4879,510632d3dcc04fadacef1b70ac52b4c4,Código del Trabajo,79,Activo,XXTA07HuAnp3GX0IXhRR,7d5637083c374bcd8c452b7b9ffc079e
4880,c523c6f4cb654c7586cba8b6bbe5e379,Código Orgánico Integral,80,Activo,ntAGyW818o7GyIBOSXFV,9162e641f25b414ea698449996a1bfee
4881,48fbedffd3b24c2db6c31730774c2c79,Código del Trabajo,18,Activo,n1ZcRiTYSGl4j55sISeR,5e71637d649245ffb23be24535451f33
4882,a416f84ec09d4f5783dcd4b0daa4c5fd,Código Orgánico Integral,49,Inactivo,ukyeztPdlsA87eAyuOuU,cc1e8fde8c5b4028ab3e8c885d431759
4883,31ed6c69c37a4b7f8becf451e5ee2b22,Código del Trabajo,59,Activo,5eI5VfLmM1BGqHEDjUdU,bc8e898b1f0d457a99833e27c1283ffa
4884,4dbd6234774145779868ae4b7eb55d10,Código del Trabajo,09,Inactivo,cbjJ87Q0jjlHEvKGVzRL,4d6e6eb0565e497794cbad73b4b267c3
4885,921e2a026f014955b285b4121d3f6057,Código de Comercio,06,Activo,emMjb6Sg27IrIivK1swL,738c0fd4197844779bfdddd68024f428
4886,501512be28984e63a9b425e01594faa2,Código del Trabajo,50,Activo,HQpFRkyEkleQWsebIE00,ec3290dc48f846c8b7123faa26279c21
4887,7477d386ab0246a7b9b3101f358fc89a,Código Cívil,96,Activo,1fj7RkHkjFzRgd4LI4Ne,63b9f274b6df4ee6b2f8f7f9a9cedf57
4888,3ff3336fc3424a66915fa1d61be98701,Código del Trabajo,23,Inactivo,dFZtCCFwJKYu2ysjfDrx,a9ce347578584f0f9319001f62bf926c
4889,e5c26b000aea4bb5bdf119d27c17ceae,Código del Trabajo,45,Activo,kKT3Tic8DoH3vc977x5y,b2d9a73a11974fa48dba6973a64f9249
4890,91deeb476a474485a31253d86a656ec9,Código Orgánico Integral,32,Activo,fkKJq3HlzE8uBY6MdbbP,061ca27afd544c79866695251ef6770f
4891,6ef2e800ab73474db6ec808625a6da45,Código del Trabajo,72,Activo,l7ZS621vitgltg4Rk7AE,262c39f073f148eabed00dee49113608
4892,1ba7b89a3b28469180323ebd94852a23,Código Orgánico Integral,78,Activo,3WzAWzDsYFXqTlU17xcc,7cbdcb8c995e4fb680eb6ea5c646eb9c
4893,59c3c36037294484a447daf0923deaf4,Código Cívil,01,Activo,M5q721ziaHGif5hrC7zL,f60e79925e8b468a8a4a56cbf0093f4b
4894,a8844a9057a5409e8f7db2a230e702df,Código Cívil,71,Activo,FfKMy6nowQv83qfzjfUy,9c64e6d2d54a40909bb19a588d65bcca
4895,6f184a78d2cc4335a6c627722da1c0fe,Código del Trabajo,89,Activo,Rr49p1Ycuv5SOaZuLPPC,63313bba04094f52843381eb73be37c3
4896,19ee44c3eafa4941ae7132241e801fdc,Código de Comercio,88,Activo,XZNCQp0eI5710HI4pZaS,e62f628614694e92b31217f5be9ee21a
4897,5270528d304a4612812ae8a34cecc26f,Código del Trabajo,76,Activo,KwODuWwS5q23WPLNpe44,27cae1cdb8094eb7a0cfe55658679776
4898,c07c9fd580b1439b8180ca48bab1281b,Código del Trabajo,26,Activo,gk5zZxjpFJRV5iDP2CYc,5e8a1cc364bc465cb9aa55d5d9aff3c9
4899,d69bd7d81f934a5680d60301ca715bc8,Código del Trabajo,08,Activo,8VJXwl2wl2fk4fVXRyXY,57bb03503e1e4a1a890b2722e2f46a29
4900,78cd02e82ddb4b10accb3eaa3c40071b,Código Cívil,29,Activo,FoPEEfF3raZTRW7sIrNO,ab43c29f1b604e8d8b7bfecff057b4e4
4901,64e491bc5dd74940ab13299a455975c7,Código del Trabajo,27,Activo,epCirDtgoq38xggNyIaf,bada7ba1c697447784e5e32cf446b671
4902,081fbd0ee5b64f908bf73564f8322d49,Código del Trabajo,99,Activo,ufXThwqNnlTKVLjvJyL6,ab83f2fb89934725bf4282f88032f586
4903,2fc39c72ae4c4e87b96e783641efe196,Código del Trabajo,87,Activo,CUd75ArV4RjJ9rLNCjwL,15e9b9b5e560461fae1cd400b8167b9c
4904,733941d0ce6f451e89283ddb63b89176,Código del Trabajo,18,Activo,EaizyMPjpdQ7njtpffW9,eae9e993ba1d4c179bc80b3d6c725efd
4905,c357bef3e9ee40658417329f2b47c4a7,Código del Trabajo,27,Activo,KEVhciqXuEsdvD1eYuT2,c1f1ec5232194314a52ea14980fc760b
4906,4a892799863e4c1ebd86e2358165d51e,Código del Trabajo,89,Activo,iyLTcEeEBot4V8DpD9UT,b750cd1d52ad4c0ca82edb14213041bd
4907,6327da372b0c41bc959e76e50ccc1020,Código del Trabajo,32,Activo,PKaItuORc7ywQ3N23Wxm,17cbd26b54644d3e95946df1a65967c1
4908,f78f493b191746c8b24226fad6c8cf03,Código Orgánico Integral,92,Activo,4IQiMFb2weaBDTbkTDWF,3419b733edec44d89611f5c4450367d1
4909,dfa4daa0628f4463a38874430b9d7a40,Código del Trabajo,67,Activo,oDylMXvhgOoBVf9oI8x0,21491bc10fe24be3a340f0a7e27fe39b
4910,f861bd43d39b4896977d42a8acecb8e2,Código Orgánico Integral,74,Inactivo,9tQ9mkP2GttSiaUUIJCp,ef449a52b722484a9200ae27c013ea7f
4911,91a410bce78640fab3283135c5c10dbd,Código Orgánico Integral,92,Inactivo,LnVLrLfEWX9fe5ru34c4,1d3dd91469fa4f10bb30b3f28e561ba5
4912,385b958a39354ab0a4ebb27e56436399,Código del Trabajo,75,Activo,Gzs6gTOi4PwKmfAKHnNm,8e1e9b8ab4c141e0a6ca397c11bd71c2
4913,d7d6a330b2a94ce9a0c1b605ccaf821c,Código del Trabajo,91,Activo,87BNT2fZpzlhNXp9e3JT,8fbb343107d44807bf5fd5a320fda29c
4914,beab5825b16642ea8ee113f40b6296df,Código Cívil,05,Activo,I4soMgDUGI0cIcHivttI,9849f74f0c254ae3907ee989b2a9ee03
4915,83981ce9be634f29af9fe06bb102dbf6,Código del Trabajo,13,Activo,h7SBAkSgdrwLIv9xvTzH,88248b24e397436a9a8a9eddf90c56b3
4916,df9d32946bdb4f84b14c001fa05b4a1e,Código del Trabajo,05,Activo,1flfkBOmUzFGJfWAHXfO,6720872ebf5f45b98643809129752b01
4917,730c706818174c229449be254f4883bd,Código del Trabajo,89,Activo,i03fLNkyofSzlfmuBmRI,a8ebb0ece025428280bec991eeebd1d1
4918,149df140c0a446eda425307c9b36aa07,Código del Trabajo,98,Activo,rCVuUPJ0VeGDHGsvCBh9,c34e00b522d74e2cab546c85596ccfe7
4919,0b1bc63b808645b29f2fe31663e600e0,Código Orgánico Integral,59,Inactivo,SmeoDXZRldOTjt3IXKAk,dc698b6c8c7f422a903ae8e87464c303
4920,9d0381e57820436dab5d981cbdb2b8e1,Código del Trabajo,88,Inactivo,jrz4ibH1UwkvpD8dIMUD,35bac49da0fc4a8999592f62d5c6fb82
4921,bffaef4df43242ed8a1ea289002fa85c,Código Cívil,60,Activo,OId4VyToe1H5JInMkKam,c8d066c3008b47458e6b260fdc5f8a31
4922,f9a1f345045e4fc4aa26f152bcfdb734,Código Cívil,44,Activo,l6C9qLoZD3yWFDFyQ9Gv,319e146bed2e4ec8895f996a6edb3963
4923,a9fd7d12301b4142a10942549d82e8f1,Código del Trabajo,44,Activo,QTDTAoAgqFBhKbdQKY8I,1f00d237c70347f6b2bf67cad592a53d
4924,c3d14ff5ea13440682770fc5e3b10501,Código del Trabajo,36,Activo,wCNQBJlZ8MAOwjSM3MES,05b7a62fd6714ef296b866ec90644dc4
4925,4e34c8cbd9a34390b1012be5f35117a6,Código del Trabajo,71,Activo,5zKS8jHMEanDdCBmYlQr,af89afef78094eac900f8e50d0d690f7
4926,c4525c58cd1741cfb2e8b71b9c126bc9,Código Cívil,01,Activo,wKjRS5UJEoUQ4U6nXEjk,63cf14a2806e4a86b346f9dbcfbee721
4927,67761ad123fe45a4a3529fea9dcc364b,Código Cívil,58,Activo,27VQOzZBXb8Cj4oy5ija,f7505b63dfec4ab99cfc0a07341ecbe2
4928,434895cc5e4944e4a8b192392cc19292,Código del Trabajo,37,Activo,mYWpUViL4xCw0p22S7i0,c6b22dd556fb474d868c89dfc06336ea
4929,178bb17d7d4f4f9da2bac180081f3def,Código del Trabajo,56,Activo,thUVznn20UWy58DAmsuw,5d7317d231ba4b7292b855930c7cf8ac
4930,4b45b85df77b446e8381cc70de4aa1c9,Código del Trabajo,26,Activo,0VfQ9vTVuH26ckog90y3,e6584b2264aa4269b743aa5760876296
4931,bd1a616f98e34ab491a23910d651fdc2,Código del Trabajo,28,Activo,a3zLq1VewVdedIzJ0RbV,055ac04f139f4afa8614312f3b2dd8c5
4932,a6d185cd030e44648454b772f0c418fe,Código del Trabajo,37,Activo,GnLuBVowqqGPq2YpV2VB,aace4999ec4a471584f28c1d43c84d09
4933,3d37f33da59d46e6b5cf6c9361813a86,Código del Trabajo,56,Activo,oxDnSp5cp7cEAbkKKatu,9a70d65466f84952942d8033bb3830a2
4934,218f0c7449a3479589cbd2e3d74ab848,Código del Trabajo,37,Activo,UwyvgyzuflvK9GhyEVoY,80dd305ab08341d0bb4d882826a4fd64
4935,267488a86800493898ef94fdb02172c0,Código del Trabajo,87,Activo,ErE0uPi4jX2pCJNSojTR,b12647976e204b79913cee059e5e43b7
4936,bf2a20a462a645c2a4da8040ea17c8f2,Código del Trabajo,42,Activo,l84nWDgNNwgCO8X6qWNJ,2db2fee6896445b685771b01c2c7ef10
4937,f6d7745573e14bbdb0364b610ea9604d,Código del Trabajo,29,Inactivo,zUol8FhgnH6umADtIDXq,142e871d7b8845b3ac5d1f139ef643b9
4938,03f15eebcd364868b6d3827efc4e7d85,Código Orgánico Integral,26,Activo,ip42BUmPxogF1REmW1u2,0c204ff7202e431ab747ed3abc26b9bb
4939,bab6291d39d64f97ac58820d1ec3c148,Código del Trabajo,48,Activo,rOwCPp9XHZqq6uwEop6x,17edf035e49a4049a4217ac14cd0b683
4940,4c30d48f94c34f29a823e993fa9026c6,Código del Trabajo,45,Activo,NR5k4IHGkwveAIeyNfpq,32d1f11e81f64e958fc03a84f481d719
4941,e5cbebd269dc43d49af8c814a5fad995,Código del Trabajo,85,Inactivo,6B5gD9H0hdW5MTTxfASg,d105b6ae7284422ba1833f2aca924d47
4942,e5e608ecc1904acfbe9bfb6c1b2582a2,Código del Trabajo,50,Activo,HSqW4lI35Wa6EIzUWb9e,fccd2c67da6f4ed0ac2838c97668fb0c
4943,e9724e972af246e48cc295ddff916e3f,Código Cívil,56,Activo,cuioNaM5mjG7hobOBlZF,e8e9b14af19a4a118d8e12c3847ab132
4944,ac41038361bb412dbc3db0d2e7fb299a,Código del Trabajo,54,Activo,pk8nZfiTXyKaddYgBAng,5249a4ea67394830a8e5d753387ad788
4945,74da9171d0de43219d9a388e2c1beb8d,Código del Trabajo,86,Activo,S6xFj89QRNclbKVJDazS,7381ee1b9f554fd7ab11ceec82dff988
4946,299774cfa95d46bc9b6563b06ce91290,Código del Trabajo,98,Activo,G4xIcuOa71DjmlEZvgmJ,1eec72a32dd04d488ef95fcb105424ee
4947,c1cd46eb020e4c6bb6f36ca5a7db429a,Código Cívil,16,Activo,y6lTFLepBn4xqt4BQtw8,55479fe754bf48ce8fbfee6b6ed7298c
4948,8c33d5c940fe4f5eab09480ebddfe730,Código Orgánico Integral,52,Inactivo,cXoJnnDrM4603uxSy5Ve,09f758d2a2bd40e69fe4d7a2eb949772
4949,84ac4ce6fec6427e9bc1651cabb98403,Código del Trabajo,98,Activo,skGtfM90KUQqhmJklNlP,a78c3244fdb04b8d98d61e834dbb3592
4950,7333a03b2a37456ebe00c23ba0454b95,Código Cívil,16,Inactivo,K2et3HZZ2vb4lldHk6qG,3f49bb990992475e9872b1097d85a4c1
4951,fde898b909c7482586806d3ccd890dba,Código del Trabajo,70,Activo,LLJ6zW92gZBscGiZ8AqF,47065f2d69c148c69f817e891db73b64
4952,47452c92bf464c579ba70c7fdbf6f7c1,Código del Trabajo,22,Activo,blzpH6Jg9GcAAxS25FmY,f9e211bdfde04b269e1b8fc382ed3dec
4953,b6daa09d204f49d393e568cf28d6486d,Código del Trabajo,48,Activo,BxyUCCkFg89dNNwkveoe,8ead1ca2cbda438f9653b9e5ce2674a8
4954,eee583bf66424302a7974a5fb9a4262e,Código del Trabajo,28,Activo,eDkUEUqJtOfbA9idmYvF,0db4300b82984d31959f5f4067e7ac12
4955,9c4d3940cf7e4e9c8e8077dc43b93149,Código Orgánico Integral,44,Activo,mscND5EGKpk51fxgmRON,348e75c15dd2447689a35a204b35441d
4956,7f00b8cff7a9404ba9898f001d992780,Código Cívil,20,Inactivo,q1judSXF8MUW4iCqlfXu,7661f146022a42c1a7bbdc9d2d86e52a
4957,947c8e823bda4519ad363be24e057329,Código de Comercio,68,Activo,Zo6Rj2g61PgDBrxo4Rpp,d48561cab45a4db7b3e520997872fbcb
4958,37600af7d07548dbb69778e96b080f63,Código del Trabajo,35,Activo,gsq8eKulWWOBl5nFywxX,025b9d78d68d411a9c2968bb00249e82
4959,fb6ff5ba00c144289a9c1e46c6bbf9e5,Código Orgánico Integral,27,Activo,zj4rWHqt8znmPu9jTmus,954212a0cb8c4777b228afa88ee72ca6
4960,2b57adae10044c77bcd152cc3db40396,Código del Trabajo,01,Activo,SvokIgh9iIBzElQ8eWYM,3acb1910472a405780e4d5b5f78b1edc
